endtime;A01nficha;A01ra;A01setor;A01npessoas;B01;B02;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;B13_1;B13_2;B13_3;B13_4;B13_5;B13_6;B14_1;B14_2;B14_3;B14_4;B15_1;B15_2;B15_3;B15_4;B15_5;B16_1;B16_2;B16_3;B16_4;B16_5;B16_6;B17_1;B17_2;B17_3;B17_4;B17_5;B17_6;B18_1;B18_2;B18_3;B18_4;B18_5;B18_6;B19_1;B19_2;B19_3;B19_4;B19_5;B19_6;B19_7;B19_8;B19_9;B20_1;B20_2;B20_3;C01;C01_1;C02;C02_1;C03;C03_1;C04;C04_1_1;C04_1_2;C05_1;C05_2;C05_3;C06_1;C06_2;C06_3;C06_4;C06_5;C06_6;C06_7;C06_8;C06_9;C06_10;C06_11;C06_12;C06_13;C06_14;C06_15;C06_16;C06_17;C06_18;C07;C07_1;C08;C08_1;C08_2;C09_1;C09_2;C09_3;C09_4;C10;C10_1;C10_2;C10_3;C10_4;C10_5;D01;D02;D03;D04;D05;D06;D07;D08;D09;D10;D11;D12;D13;D14;grupo_pdad;UPT;criterio_brasil;arranjos;inseg_alimentar;renda_domiciliar;renda_domiciliar_r;renda_domiciliar_pc;renda_domiciliar_pc_r;PESO_PRE;PESO_DOM;TOT_DOM
20210821;41201;23;53230;2;1;2;1;99999;99999;1;1;1;1;6;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;88888;2;2;2;2;2;2;2;1;2;1;2;2;2;1;1;2;2;1;1;1;1;2;99999;1;1;1;2;2;2;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;2;99999;2;99999;99999;23;1;23;23;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;2;3;6;1; ; ; ; ;3,5156862745098;5,32409381663113;2497
20210519;89616;5;53050;1;1;3;3;99999;650;99999;1;3;1;6;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;99999;2;99999;2;99999;1;1;1;1;2;1;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;2;99999;2;99999;99999;5;5;59;5;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;5;4;1;1;10440;10485,9839196;10440;10485,9839196;33,578167115903;33,7186588921283;23131,0000000002
20210812;14783;6;53061;1;1;2;1;99999;99999;2;2;3;2;4;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;99999;2;99999;2;99999;1;2;1;2;2;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2;99999;2;99999;99999;6;6;6;6;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;5;6;1;1;150;148,662041625372;150;148,662041625372;48,6816901408451;53,5991316931983;37036,9999999997
20210930;73665;26;53260;1;1;2;3;99999;350;99999;1;3;4;3;1;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;3;1;2;2;2;1;2;1;2;2;2;2;2;1;2;1;2;1;1;2;2;2;99999;2;99999;1;1;1;2;1;2;2;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;26;5;59;59;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;5;6;1;1;1100;1075,13639571275;1100;1075,13639571275;34,124833997344;40,2965838509317;25950,9999999996
20211114;62721;22;53220;3;1;1;3;99999;2500;99999;1;2;5;9;4;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;99999;1;1;1;2;2;2;1;1;0;0;1;0;0;0;0;2;0;0;2;1;1;1;0;0;2;99999;2;99999;99999;11;1;1;1;1;1;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;3;3;1;18300;17527,0768707621;6100;5842,35895692069;17,5911365260901;21,1935193519352;23545,9999999997
20210905;4428;14;53141;2;1;2;1;99999;99999;1;1;2;4;4;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;3;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;99999;2;99999;1;1;1;2;2;1;1;1;0;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;2;99999;2;99999;99999;14;59;59;59;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;5;2;1; ; ; ; ;32,6979865771812;46,2301510597626;26101,9999999996
20210918;14129;26;53260;3;1;2;3;99999;700;99999;1;3;2;6;2;1;1;2;2;2;2;88888;1;2;2;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;5;1;88888;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;99999;1;1;1;1;1;2;2;1;1;0;1;0;1;1;0;0;0;2;0;0;1;0;1;1;0;0;2;99999;2;99999;99999;5;59;59;5;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;5;4;3;1;3750;3665,23771265709;1250;1221,74590421903;34,124833997344;40,2965838509317;25950,9999999996
20210903;51212;23;53230;6;2;5;3;99999;700;99999;1;3;4;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;4;1;1;1;2;2;1;1;2;1;1;1;2;1;1;2;1;1;1;2;2;2;99999;2;99999;2;99999;1;1;1;2;2;2;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2;99999;2;99999;99999;23;6;59;23;1;0;1;0;0;0;1;1;1;1;2;1;2;2;1;1;1;2;2;2;4;2;6;2;3; ; ; ; ;3,5156862745098;5,32409381663113;2497
20210720;28116;3;53031;2;1;1;3;99999;700;99999;1;3;5;4;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;99999;2;99999;2;99999;1;1;1;2;2;2;1;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;0;2;99999;2;99999;99999;3;3;3;3;1;0;1;0;1;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;5;2;2;1500;1500;750;750;61,5066777963272;74,457;74457,0000000001
20211005;86998;20;53200;1;1;1;3;99999;1600;99999;1;3;5;5;1;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;99999;2;99999;1;1;1;2;2;1;1;1;0;0;0;1;0;1;0;1;0;0;1;2;0;1;1;0;1;1;2;99999;99999;20;59;59;20;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;3;3;1;1; ; ; ; ;31,7234513274336;33,0890736304823;52013,9999999985
20210824;75581;6;53061;4;1;2;1;99999;99999;1;1;3;2;14;4;5;1;2;2;2;2;1;2;2;1;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;1;2;1;1;2;99999;2;99999;1;1;1;2;2;1;2;0;1;2;2;0;0;0;0;5;1;1;0;0;4;1;1;0;2;99999;2;99999;99999;6;6;6;6;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;5;2;6;1;18500;18334,9851337958;4625;4583,74628344896;48,6816901408451;53,5991316931983;37036,9999999997
20210924;94211;9;53090;4;1;2;1;99999;99999;1;1;2;2;6;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;3;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;99999;1;1;1;4;1;2;1;2;2;2;1;0;1;0;1;0;0;0;1;1;0;0;0;0;2;0;0;0;2;99999;2;99999;99999;9;9;9;9;2;99999;99999;99999;99999;99999;1;1;1;1;88888;88888;88888;88888;88888;88888;88888;88888;88888;88888;3;6;6;4;5;2675;2614,53623502873;668,75;653,634058757181;88,0380184331797;136,953980099502;110110,999999998
20211109;77202;30;53301;2;1;2;1;99999;99999;2;1;3;2;8;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;99999;2;99999;1;1;1;2;2;2;1;0;1;0;1;0;0;0;0;2;0;0;1;1;1;1;1;0;2;99999;1;1;5;30;59;59;59;1;2;3;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;4;2;1;13000;12450,9289245851;6500;6225,46446229254;19,1253687315634;20,2099907493062;21847,0000000003
20210622;14613;30;53301;3;1;3;1;99999;99999;2;1;3;2;10;4;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;99999;1;1;1;1;1;1;2;1;1;0;1;0;0;1;0;0;0;2;1;1;2;0;1;2;0;0;2;99999;2;99999;99999;30;3;30;30;1;0;2;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;2;3;1; ; ; ; ;19,1253687315634;20,2099907493062;21847,0000000003
20210915;84702;11;53110;5;1;2;1;99999;99999;1;1;3;1;10;4;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;1;1;1;1;2;1;1;1;1;2;1;1;1;2;2;99999;1;2;1;1;1;1;2;2;1;0;1;0;1;0;0;0;0;4;0;1;4;1;5;1;1;0;2;99999;1;2;5;10;10;11;11;2;99999;99999;99999;99999;99999;2;2;1;2;2;2;2;2;99999;99999;99999;99999;99999;99999;2;1;2;7;2;15685;15330,4676061404;3137;3066,09352122808;16,8701298701299;22,4662698412698;11323
20210513;85694;9;53090;2;1;2;3;99999;600;99999;1;3;2;6;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;99999;1;1;2;99999;1;1;1;2;2;2;1;1;0;1;1;0;0;0;0;2;0;0;0;0;1;1;0;0;2;99999;2;99999;99999;9;59;59;59;1;0;2;0;0;0;2;1;2;2;2;2;2;2;99999;99999;99999;99999;99999;99999;3;6;5;6;2; ; ; ; ;88,0380184331797;136,953980099502;110110,999999998
20210506;43678;9;53090;2;1;2;1;99999;99999;2;1;1;1;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2;2;99999;2;99999;1;1;1;1;1;2;2;2;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;2;99999;2;99999;99999;9;9;9;9;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;6;6;6;1; ; ; ; ;88,0380184331797;136,953980099502;110110,999999998
20210926;47626;14;53142;3;1;2;1;99999;99999;2;1;3;2;6;3;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;99999;99999;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;99999;2;99999;1;1;1;2;2;2;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;2;99999;2;99999;99999;14;14;14;14;1;1;0;0;0;0;1;1;1;1;1;1;2;2;99999;99999;99999;99999;99999;99999;4;4;6;2;4;2550;2492,36164460682;850;830,787214868941;9,97090909090909;10,6519189990324;5674,0219382414
20210930;59888;3;53031;3;1;2;5;99999;99999;99999;1;3;2;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;1;2;1;1;2;2;1;2;1;1;1;1;1;2;1;1;2;99999;2;99999;1;1;1;1;2;1;1;0;1;0;1;0;0;0;0;2;0;1;0;0;2;1;0;0;2;99999;2;99999;99999;3;3;9;9;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;6;4;3;1; ; ; ; ;61,5066777963272;74,457;74457,0000000001
20210923;98673;11;53110;2;1;1;1;99999;99999;1;1;3;5;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;99999;1;1;1;1;1;1;2;1;1;1;0;0;1;0;0;0;0;2;0;0;1;0;2;1;0;0;2;99999;2;99999;99999;11;11;25;25;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;5;6;1;0;0;0;0;16,8701298701299;22,4662698412698;11323
20210921;4011;1;53014;6;1;2;1;99999;99999;1;1;3;1;8;4;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;99999;1;1;1;1;1;1;2;1;1;2;0;1;1;0;0;0;0;4;0;0;2;0;2;1;1;0;2;99999;2;99999;99999;1;1;1;1;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;3;2;1; ; ; ; ;5,50600600600601;7,44007490636704;3973
20210724;56604;2;53020;3;1;3;1;99999;99999;1;1;3;3;9;3;5;1;2;2;2;2;1;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;1;2;1;1;1;3;2;99999;1;2;1;1;1;1;2;2;1;3;0;2;0;1;0;0;0;3;1;1;3;1;3;2;0;0;2;99999;1;1;2;2;56;59;59;1;0;3;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;7;1;3;1;19315;19315;6438,33333333333;6438,33333333333;46,5694087403599;70,6168929110106;46819,0000000004
20211021;52286;1;53012;4;2;1;3;99999;850;99999;1;3;5;7;3;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;99999;1;3;1;1;1;1;2;1;1;0;1;1;0;1;0;0;0;3;0;1;2;2;0;1;0;0;2;99999;1;1;4;1;1;1;1;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;3;7;1; ; ; ; ;16,957468879668;20,2117863720074;32925,0000000009
20210520;2668;17;53170;9;2;2;3;99999;2300;99999;1;3;1;14;6;5;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;3;1;2;2;2;1;1;1;1;1;2;2;2;1;1;2;1;1;1;2;2;1;1;2;99999;2;99999;1;1;1;2;2;2;1;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;2;99999;2;99999;99999;17;3;17;17;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;3;2;6;1; ; ; ; ;20,520202020202;22,9059674502713;12667,0000000001
20211115;59087;30;53301;2;1;1;3;99999;1350;99999;1;3;5;6;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;2;1;2;2;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;1;2;99999;1;2;1;1;1;2;2;1;1;0;1;0;1;0;0;0;0;2;0;1;1;0;1;1;0;0;2;99999;2;99999;99999;29;56;30;30;1;1;0;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;3;6;1;8000;7662,11010743697;4000;3831,05505371849;19,1253687315634;20,2099907493062;21847,0000000003
20210716;79814;12;53120;4;1;2;3;99999;500;99999;1;3;2;6;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;2;2;2;1;2;2;1;1;2;2;2;99999;2;99999;2;99999;1;1;1;2;2;2;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;12;59;59;12;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;6;6;3;1;2400;2400;600;600;61,2152974504249;70,8424304840371;68787,9999999999
20210807;37987;6;53061;4;1;2;1;99999;99999;1;1;3;4;4;1;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2;1;1;2;2;1;1;2;99999;1;1;1;1;1;2;2;2;1;1;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;99999;2;99999;99999;6;59;59;59;1;0;2;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;5;5;3;1; ; ; ; ;48,6816901408451;53,5991316931983;37036,9999999997
20210601;87149;4;53040;4;1;2;5;99999;99999;99999;1;3;2;7;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;1;1;1;2;99999;2;99999;1;1;1;2;2;1;1;0;1;0;1;0;0;0;0;2;0;0;1;0;1;1;0;0;2;99999;2;99999;99999;9;59;59;59;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;6;3;4;1;3500;3505,95;875;876,4875;20,7010309278351;28,0145454545454;15408
20211002;46924;7;53070;1;1;1;2;88888;99999;2;1;3;5;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;99999;2;99999;2;99999;1;2;1;2;2;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;7;88888;7;7;2;99999;99999;99999;99999;99999;1;1;1;1;2;2;2;2;99999;99999;99999;99999;99999;99999;4;4;6;1;3;550;533,354695759871;550;533,354695759871;28,2474048442907;38,1254545454545;20968,9999999998
20210821;76837;10;53100;1;1;2;1;99999;99999;2;1;3;4;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;1;1;1;1;2;99999;1;1;1;1;2;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;2;99999;2;99999;99999;10;10;10;10;1;0;1;0;0;0;1;2;2;2;1;2;2;1;99999;99999;99999;99999;99999;99999;2;3;5;1;2;0;0;0;0;39,4311475409836;41,5724381625442;47060,0000000012
20211107;722;1;53012;2;1;1;1;99999;99999;1;1;3;5;6;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;99999;2;99999;1;1;1;1;2;1;1;0;1;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;2;99999;99999;1;1;1;1;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;4;6;1;14000;13408,6926880147;7000;6704,34634400735;16,957468879668;20,2117863720074;32925,0000000009
20210520;67438;15;53150;3;1;2;3;99999;1200;99999;1;3;2;5;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;3;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;99999;2;99999;2;99999;1;1;1;1;2;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;15;15;59;15;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;7;5;3;1;4000;4017,61836;1333,33333333333;1339,20612;47,1758409785933;63,7828371278459;36419,9999999997
20210519;35604;17;53170;2;1;2;3;99999;260;99999;1;3;2;3;1;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;99999;99999;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;99999;2;99999;2;99999;1;2;1;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;17;59;59;17;2;99999;99999;99999;99999;99999;1;1;1;1;2;2;2;88888;99999;99999;99999;99999;99999;99999;3;3;6;6;5; ; ; ; ;20,520202020202;22,9059674502713;12667,0000000001
20211027;41141;30;53301;1;1;1;3;99999;88888;99999;1;3;5;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;1;1;2;99999;1;2;1;1;1;2;2;1;1;0;1;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;2;99999;1;1;1;30;30;30;30;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;4;1;1; ; ; ; ;19,1253687315634;20,2099907493062;21847,0000000003
20210712;88473;2;53020;2;1;2;5;99999;99999;99999;1;3;1;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;99999;2;99999;2;99999;2;1;1;2;2;2;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;2;99999;1;1;4;2;2;2;2;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;7;6;6;1;4000;4000;2000;2000;46,5694087403599;70,6168929110106;46819,0000000004
20211014;54082;33;53330;3;1;1;3;99999;500;99999;1;3;5;2;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;99999;2;99999;1;1;1;2;1;2;2;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2;99999;2;99999;99999;33;59;59;33;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;6;2;4;375;363,650928927184;125;121,216976309061;18,2333333333333;26,9888268156425;14493,0000000001
20211201;7624;16;53160;2;1;2;1;99999;99999;1;1;3;1;13;4;4;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;2;1;2;2;99999;2;99999;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;3;0;1;1;2;0;1;1;0;1;1;2;99999;99999;16;59;16;16;1;0;2;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;2;1;6;1;65000;61613,8604739959;32500;30806,9302369979;10,3529411764706;10,7870813397129;9018,0000000001
20210906;27991;10;53100;3;1;1;3;99999;800;99999;2;3;5;4;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;99999;1;2;1;1;1;1;2;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;2;1;0;0;2;99999;2;99999;99999;10;59;59;10;1;0;5;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;6;7;1;6500;6353,07870193896;2166,66666666667;2117,69290064632;39,4311475409836;41,5724381625442;47060,0000000012
20210625;56782;19;53190;3;1;2;1;99999;99999;1;1;3;4;6;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;5;1;1;2;2;2;2;2;2;1;1;1;2;1;1;2;1;1;1;1;2;1;1;2;99999;2;99999;1;1;2;2;2;2;1;0;1;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;2;99999;2;99999;99999;19;3;19;19;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;4;3;1;6000;6010,2;2000;2003,4;6,9144385026738;9,27613412228797;4703
20211201;83012;27;53271;3;1;2;1;99999;99999;2;1;3;3;9;3;3;2;2;1;2;2;1;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;99999;99999;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;99999;2;99999;1;1;1;2;2;2;1;0;1;1;1;0;0;0;1;2;0;1;1;0;2;1;0;0;2;99999;2;99999;99999;1;1;27;27;1;1;2;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;4;3;3;1;9600;9099,89323923631;3200;3033,2977464121;15,3914510686164;18,2900552486188;13242,0000000001
20211020;35540;7;53070;2;1;2;3;99999;1500;99999;1;3;2;2;0;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;1;2;1;1;1;1;1;1;2;1;2;99999;1;1;2;99999;1;2;1;2;2;2;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;2;99999;2;99999;99999;7;7;7;7;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;5;7;1;3200;3103,15459351197;1600;1551,57729675599;28,2474048442907;38,1254545454545;20968,9999999998
20210528;36397;30;53301;3;1;3;4;99999;99999;99999;1;3;1;6;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;1;1;2;99999;1;1;1;1;1;1;2;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;2;99999;2;99999;99999;3;3;59;3;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;3;3;1; ; ; ; ;19,1253687315634;20,2099907493062;21847,0000000003
