"";"unidade_planejamento";"regiao_administrativa";"local_trabalho";"meio_transporte";"tempo_deslocamento";"renda";"escolaridade";"sexo";"cor_raca";"peso_amostral_morador";"pop_ajustada";"pos_estrato"
"12358";"Oeste";"São Sebastião";"Leste";"A pé";"Até 30 minutos";0;"Médio completo";"Feminino";"Branca";58,4342105263158;4441;531410206
"12359";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";0;"Médio incompleto";"Feminino";"Branca";50,5181252948691;4461;531410208
"12360";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1880,77508422548;"Sem instrução";"Masculino";"Parda";14,7482389454859;1007;531420107
"12361";"Oeste";"São Sebastião";"Central";"Automóvel";"Até 30 minutos";1719,54783875633;"Fundamental incompleto";"Masculino";"Preta";14,7482389454859;1007;531420107
"12362";"Oeste";"São Sebastião";"Leste";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1034,42629632401;"Médio completo";"Feminino";"Parda";14,875;1071;531420206
"12363";"Oeste";"São Sebastião";"Leste";"Bicicleta";"Até 30 minutos";1128,46505053529;"Médio completo";"Masculino";"Parda";11,9770114942529;1042;531420108
"12364";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1050,83479035109;"Médio completo";"Masculino";"Preta";50,0632911392405;3955;531410107
"12365";"Oeste";"São Sebastião";"Central";"Ônibus";"Até 30 minutos";2256,93010107058;"Médio completo";"Masculino";"Branca";53,3050847457627;3145;531410110
"12366";"Oeste";"São Sebastião";"Leste";"Ônibus";"Entre 30 minutos e 1 hora";2068,85259264803;"Fundamental incompleto";"Feminino";"Parda";47,3815789473684;3601;531410210
"12367";"Oeste";"São Sebastião";"Leste";"A pé";"Até 30 minutos";1551,63944448602;"Fundamental incompleto";"Masculino";"Parda";66,1634103678676;3593;531410109
"12368";"Oeste";"São Sebastião";"Leste";"A pé";"Até 30 minutos";2865,91306459388;"Fundamental incompleto";"Masculino";"Preta";6,97260273972603;509;531420110
"12369";"Oeste";"São Sebastião";"Leste";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";0;"Fundamental incompleto";"Feminino";"Parda";40,4897958863976;1389;531410213
"12370";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1432,95653229694;"Superior incompleto";"Masculino";"Preta";53,7282152345148;4046;531410108
"12371";"Oeste";"São Sebastião";"Leste";"A pé";"Até 30 minutos";0;"Superior completo";"Feminino";"Branca";61,8;4326;531410207
"12372";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1410,58131316911;"Superior completo";"Feminino";"Parda";50,5181252948691;4461;531410208
"12373";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";1528,4869677834;"Médio incompleto";"Masculino";"Branca";17,9521471937023;1136;531420105
"12374";"Oeste";"São Sebastião";"Leste";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";477,652177432313;"Fundamental incompleto";"Masculino";"Preta";63,0886075949367;4984;531410105
"12375";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1910,60870972925;"Médio completo";"Masculino";"Parda";50,0632911392405;3955;531410107
"12376";"Oeste";"São Sebastião";"Leste";"Ônibus";"Até 30 minutos";4137,70518529606;"Superior completo";"Feminino";"Parda";12,138562982384;1108;531420208
"12377";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";4701,9377105637;"Superior completo";"Feminino";"Parda";6,82743239020841;473;531420210
"12378";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";7335,02282847938;"Superior completo";"Masculino";"Branca";4,61209508788059;164;531420112
"12379";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1050,83479035109;"Médio completo";"Masculino";"Preta";17,9521471937023;1136;531420105
"12380";"Oeste";"São Sebastião";"Leste";"Ônibus";"Entre 30 minutos e 1 hora";1410,58131316911;"Médio completo";"Feminino";"Parda";9,89808237215914;854;531420209
"12381";"Oeste";"São Sebastião";"Leste";"Ônibus";"Entre 30 minutos e 1 hora";2021,83321554239;"Médio completo";"Masculino";"Parda";12,8636363636364;849;531420109
"12382";"Oeste";"São Sebastião";"Central Adjacente 2";"Automóvel";"Até 30 minutos";2350,96885528185;"Médio completo";"Masculino";"Parda";6,97260273972603;509;531420110
"12383";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";2821,16262633822;"Superior completo";"Feminino";"Parda";9,89808237215914;854;531420209
"12384";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1050,83479035109;"Superior incompleto";"Masculino";"Parda";63,0886075949367;4984;531410105
"12385";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 1 hora e 30 minutos e 2 horas";1410,58131316911;"Fundamental incompleto";"Masculino";"Parda";11,9770114942529;1042;531420108
"12386";"Oeste";"São Sebastião";"Central";"Ônibus";"Até 30 minutos";1034,42629632401;"Médio completo";"Feminino";"Parda";6,82743239020841;473;531420210
"12387";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1034,42629632401;"Fundamental incompleto";"Feminino";"Preta";50,5181252948691;4461;531410208
"12388";"Oeste";"São Sebastião";"Central";"Automóvel";"Entre 30 minutos e 1 hora";2053,90436295894;"Fundamental completo";"Masculino";"Parda";18,8678089739584;1043;531420106
"12389";"Oeste";"São Sebastião";"Central";"Ônibus";"Até 30 minutos";2727,12387212695;"Médio completo";"Masculino";"Preta";51,9607843137255;2650;531410111
"12390";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1886,72610085763;"Fundamental incompleto";"Feminino";"Preta";57,0600042391838;4029;531410209
"12391";"Oeste";"São Sebastião";"Central Adjacente 1";"Automóvel";"Até 30 minutos";2197,20001618864;"Médio completo";"Feminino";"Parda";57,0600042391838;4029;531410209
"12392";"Oeste";"São Sebastião";"Leste";"Ônibus";"Entre 30 minutos e 1 hora";1410,58131316911;"Médio incompleto";"Feminino";"Parda";9,89808237215914;854;531420209
"12393";"Oeste";"São Sebastião";"Leste";"Bicicleta";"Entre 30 minutos e 1 hora";1786,73633001421;"Fundamental incompleto";"Masculino";"Parda";6,97260273972603;509;531420110
"12394";"Oeste";"São Sebastião";"Leste";"Ônibus";"Entre 30 minutos e 1 hora";1128,46505053529;"Médio completo";"Feminino";"Parda";12,138562982384;1108;531420208
"12395";"Oeste";"São Sebastião";"Oeste";"Motocicleta";"Entre 1 hora e 1 hora e 30 minutos";1880,77508422548;"Fundamental incompleto";"Masculino";"Parda";14,7482389454859;1007;531420107
"12396";"Oeste";"São Sebastião";"Leste";"Ônibus";"Até 30 minutos";1880,77508422548;"Médio completo";"Feminino";"Parda";23,4509803921569;1196;531420205
"12397";"Oeste";"São Sebastião";"Leste";"Ônibus";"Até 30 minutos";1050,83479035109;"Fundamental completo";"Feminino";"Preta";9,89808237215914;854;531420209
"12398";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";1316,54255895784;"Médio completo";"Feminino";"Preta";61,8;4326;531410207
"12399";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";2101,66958070218;"Fundamental incompleto";"Masculino";"Parda";52,4567901234568;4249;531410106
"12400";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";2292,7304516751;"Superior completo";"Feminino";"Preta";58,4342105263158;4441;531410206
"12401";"Oeste";"São Sebastião";"Leste";"Ônibus";"Até 30 minutos";1910,60870972925;"Médio completo";"Feminino";"Branca";47,3815789473684;3601;531410210
"12402";"Oeste";"São Sebastião";"Leste";"Bicicleta";"Até 30 minutos";1050,83479035109;"Médio incompleto";"Feminino";"Parda";14,4782608695652;999;531420204
"12403";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1413,85044519965;"Médio completo";"Feminino";"Parda";58,4342105263158;4441;531410206
"12404";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";0;"Médio incompleto";"Masculino";"Parda";63,0886075949367;4984;531410105
"12405";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1031,7287032538;"Médio completo";"Masculino";"Branca";50,0632911392405;3955;531410107
"12406";"Oeste";"São Sebastião";"Leste";"Ônibus";"Até 30 minutos";2821,16262633822;"Superior incompleto";"Feminino";"Branca";9,89808237215914;854;531420209
"12407";"Oeste";"São Sebastião";"Leste";"Transporte privado (empresa de aplicativo)";"Entre 30 minutos e 1 hora";1910,60870972925;"Sem instrução";"Masculino";"Parda";4,61209508788059;164;531420112
"12408";"Oeste";"São Sebastião";"Leste";"A pé";"Até 30 minutos";1387,07162461629;"Fundamental incompleto";"Feminino";"Parda";6,82743239020841;473;531420210
"12409";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1432,95653229694;"Médio completo";"Masculino";"Parda";18,8678089739584;1043;531420106
"12410";"Oeste";"São Sebastião";"Central Adjacente 1";"Ônibus";"Entre 30 minutos e 1 hora";1050,83479035109;"Fundamental incompleto";"Feminino";"Parda";6,82743239020841;473;531420210
"12411";"Oeste";"São Sebastião";"Central";"Automóvel";"Entre 30 minutos e 1 hora";6770,79030321173;"Superior completo";"Masculino";"Branca";11,9770114942529;1042;531420108
"12412";"Oeste";"São Sebastião";"Leste";"A pé";"Até 30 minutos";1880,77508422548;"Fundamental incompleto";"Masculino";"Branca";52,4567901234568;4249;531410106
"12413";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1337,42609681048;"Superior incompleto";"Masculino";"Branca";53,7282152345148;4046;531410108
"12414";"Oeste";"São Sebastião";"Leste";"Automóvel";"Entre 30 minutos e 1 hora";1880,77508422548;"Médio completo";"Masculino";"Parda";11,9770114942529;1042;531420108
"12415";"Oeste";"São Sebastião";"Leste";"Ônibus";"Entre 30 minutos e 1 hora";0;"Médio incompleto";"Masculino";"Parda";5,86452676707262;289;531420111
"12416";"Oeste";"São Sebastião";"Central";"Automóvel";"Entre 30 minutos e 1 hora";1432,95653229694;"Superior completo";"Feminino";"Parda";47,5;2185;531410212
"12417";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";2350,96885528185;"Médio completo";"Masculino";"Parda";12,8636363636364;849;531420109
"12418";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1128,46505053529;"Fundamental completo";"Feminino";"Preta";12,719512195122;1043;531420207
"12419";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";1128,46505053529;"Médio completo";"Feminino";"Parda";61,8;4326;531410207
"12420";"Oeste";"São Sebastião";"Central";"Automóvel";"Entre 30 minutos e 1 hora";1269,5231818522;"Médio completo";"Masculino";"Parda";50,0632911392405;3955;531410107
"12421";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1050,83479035109;"Fundamental incompleto";"Feminino";"Branca";57,0600042391838;4029;531410209
"12422";"Oeste";"São Sebastião";"Leste";"Ônibus";"Entre 30 minutos e 1 hora";971,544528897324;"Médio completo";"Feminino";"Parda";61,4871794871795;4796;531410204
"12423";"Oeste";"São Sebastião";"Central";"Motocicleta";"Entre 30 minutos e 1 hora";2821,16262633822;"Fundamental incompleto";"Masculino";"Parda";6,97260273972603;509;531420110
"12424";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";2865,91306459388;"Fundamental completo";"Masculino";"Parda";5,86452676707262;289;531420111
"12425";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";2388,26088716156;"Superior completo";"Feminino";"Parda";23,4509803921569;1196;531420205
"12426";"Oeste";"São Sebastião";"Leste";"Bicicleta";"Até 30 minutos";2292,7304516751;"Sem instrução";"Masculino";"Parda";66,1634103678676;3593;531410109
"12427";"Oeste";"São Sebastião";"Leste";"Motocicleta";"Até 30 minutos";1146,36522583755;"Médio incompleto";"Masculino";"Parda";17,9521471937023;1136;531420105
"12428";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";2268,84784280348;"Fundamental incompleto";"Feminino";"Parda";43,7941176470588;2978;531410211
"12429";"Oeste";"São Sebastião";"Leste";"Transporte privado (empresa de aplicativo)";"Até 30 minutos";0;"Médio completo";"Feminino";"Parda";9,89808237215914;854;531420209
"12430";"Oeste";"São Sebastião";"Central Adjacente 1";"Automóvel";"Até 30 minutos";2350,96885528185;"Médio completo";"Feminino";"Parda";8,67505936145433;254;531420211
"12431";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";1467,6982824622;"Fundamental completo";"Masculino";"Preta";54,1868131868132;4931;531410104
"12432";"Oeste";"São Sebastião";"Central Adjacente 1";"Automóvel";"Entre 30 minutos e 1 hora";3669,24570615549;"Superior completo";"Feminino";"Preta";43,7941176470588;2978;531410211
"12433";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";11007,7371184665;"Fundamental incompleto";"Masculino";"Preta";53,7282152345148;4046;531410108
"12434";"Oeste";"São Sebastião";"Central";"Automóvel";"Entre 30 minutos e 1 hora";2350,96885528185;"Fundamental completo";"Masculino";"Preta";4,61209508788059;164;531420112
"12435";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1289,66087906724;"Médio incompleto";"Feminino";"Parda";9,89808237215914;854;531420209
"12436";"Oeste";"São Sebastião";"Leste";"Bicicleta";"Até 30 minutos";1050,83479035109;"Médio incompleto";"Masculino";"Parda";53,7282152345148;4046;531410108
"12437";"Oeste";"São Sebastião";"Central Adjacente 2";"Ônibus";"Entre 30 minutos e 1 hora";1692,69757580293;"Médio completo";"Feminino";"Preta";9,89808237215914;854;531420209
"12438";"Oeste";"São Sebastião";"Leste";"Ônibus";"Até 30 minutos";1050,83479035109;"Médio completo";"Masculino";"Indígena";17,9521471937023;1136;531420105
"12439";"Oeste";"São Sebastião";"Leste";"Ônibus";"Até 30 minutos";1337,42609681048;"Médio completo";"Feminino";"Parda";23,4509803921569;1196;531420205
"12440";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";993,51652905921;"Fundamental incompleto";"Feminino";"Preta";47,5;2185;531410212
"12441";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1401,17743774798;"Fundamental completo";"Masculino";"Parda";11,9770114942529;1042;531420108
"12442";"Oeste";"São Sebastião";"Central";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";1050,83479035109;"Superior completo";"Feminino";"Parda";12,719512195122;1043;531420207
"12443";"Oeste";"São Sebastião";"Leste";"A pé";"Até 30 minutos";716,478266148469;"Fundamental incompleto";"Feminino";"Parda";6,82743239020841;473;531420210
"12444";"Oeste";"São Sebastião";"Norte";"Ônibus";"Entre 1 hora e 30 minutos e 2 horas";0;"Fundamental incompleto";"Masculino";"Branca";12,8636363636364;849;531420109
"12445";"Oeste";"São Sebastião";"Leste";"A pé";"Até 30 minutos";238,826088716156;"Fundamental incompleto";"Feminino";"Parda";40,4897958863976;1389;531410213
"12446";"Oeste";"São Sebastião";"Leste";"Bicicleta";"Até 30 minutos";0;"Sem instrução";"Masculino";"Preta";66,1634103678676;3593;531410109
"12447";"Oeste";"São Sebastião";"Leste";"Ônibus";"Até 30 minutos";2068,85259264803;"Médio completo";"Feminino";"Parda";57,0600042391838;4029;531410209
"12448";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";1338,38140116534;"Médio completo";"Masculino";"Parda";11,9770114942529;1042;531420108
"12449";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1146,36522583755;"Médio completo";"Feminino";"Parda";12,719512195122;1043;531420207
"12450";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";2483,79132264803;"Médio completo";"Masculino";"Branca";49;1911;531410112
"12451";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";0;"Superior completo";"Feminino";"Branca";50,5181252948691;4461;531410208
"12452";"Oeste";"São Sebastião";"Leste";"A pé";"Até 30 minutos";1910,60870972925;"Médio completo";"Feminino";"Branca";28,4484566021875;254;531420211
"12453";"Oeste";"São Sebastião";"Leste";"A pé";"Até 30 minutos";2865,91306459388;"Fundamental incompleto";"Masculino";"Parda";15,1246212257315;164;531420112
"12454";"Oeste";"São Sebastião";"Leste";"Ônibus";"Até 30 minutos";1034,42629632401;"Médio incompleto";"Masculino";"Parda";11,9770114942529;1042;531420108
"12455";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 30 minutos e 1 hora";2327,45916672903;"Médio completo";"Feminino";"Parda";50,5181252948691;4461;531410208
"12456";"Oeste";"São Sebastião";"Leste";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1432,95653229694;"Médio completo";"Masculino";"Parda";6,97260273972603;509;531420110
"12457";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 1 hora e 30 minutos e 2 horas";1034,42629632401;"Médio completo";"Feminino";"Parda";12,138562982384;1108;531420208
"12458";"Oeste";"São Sebastião";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1528,4869677834;"Médio incompleto";"Feminino";"Parda";43,7941176470588;2978;531410211
"12459";"Oeste";"São Sebastião";"Leste";"Automóvel";"Entre 30 minutos e 1 hora";1034,42629632401;"Fundamental completo";"Masculino";"Parda";17,9521471937023;1136;531420105
"12460";"Oeste";"São Sebastião";"Leste";"Automóvel";"Entre 30 minutos e 1 hora";1034,42629632401;"Fundamental completo";"Masculino";"Preta";17,9521471937023;1136;531420105
"12461";"Oeste";"São Sebastião";"Central";"Ônibus";"Até 30 minutos";17338,7740407929;"Médio completo";"Feminino";"Branca";9,89808237215914;854;531420209
"12462";"Oeste";"São Sebastião";"Central";"Automóvel";"Entre 30 minutos e 1 hora";4683,12995972145;"Superior completo";"Feminino";"Parda";12,138562982384;1108;531420208
"12463";"Oeste";"São Sebastião";"Leste";"A pé";"Até 30 minutos";358,239133074234;"Médio completo";"Feminino";"Parda";12,138562982384;1108;531420208
"12464";"Oeste";"São Sebastião";"Central";"Ônibus";"Até 30 minutos";1880,77508422548;"Superior incompleto";"Feminino";"Parda";12,719512195122;1043;531420207
"12465";"Oeste";"São Sebastião";"Central Adjacente 2";"Automóvel";"Até 30 minutos";2350,96885528185;"Médio completo";"Feminino";"Parda";8,67505936145433;254;531420211
"12466";"Oeste";"São Sebastião";"Leste";"Automóvel";"Até 30 minutos";2350,96885528185;"Médio completo";"Masculino";"Parda";6,97260273972603;509;531420110
